"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001708","cell fate specification","11/1187","109/18903",0.0804857795179108,0.225133917406526,0.164680267540346,"PTCH2/TBX15/SIX2/FZD7/FGF2/TBX18/SOX17/PTCH1/HOXC10/FOXA1/NTRK3",11
"GO:0019748","secondary metabolic process","7/1187","60/18903",0.0808926464370954,0.225931742329572,0.165263858068557,"AKR7A3/FMO2/SULT1C4/ZEB2/AKR1C1/AKR1C2/AKR1C3",7
"GO:0055008","cardiac muscle tissue morphogenesis","7/1187","60/18903",0.0808926464370954,0.225931742329572,0.165263858068557,"TGFBR3/S1PR1/COL11A1/PROX1/HEY2/NRG1/BMP2",7
"GO:2000649","regulation of sodium ion transmembrane transporter activity","7/1187","60/18903",0.0808926464370954,0.225931742329572,0.165263858068557,"OSR1/UTRN/FXYD6/SCN2B/SCN3B/TESC/DMD",7
"GO:0035567","non-canonical Wnt signaling pathway","8/1187","72/18903",0.081230862093429,0.226535717509803,0.165705651981327,"ROR1/FZD7/DAAM2/RSPO3/SFRP1/FZD4/SPEF1/GPC3",8
"GO:1900076","regulation of cellular response to insulin stimulus","8/1187","72/18903",0.081230862093429,0.226535717509803,0.165705651981327,"PID1/PPARG/GPLD1/LEP/LPL/KANK1/SORBS1/TNS2",8
"GO:1903317","regulation of protein maturation","8/1187","72/18903",0.081230862093429,0.226535717509803,0.165705651981327,"CLEC3B/F12/GAS1/GSN/ADAM8/HPN/PLAUR/PRNP",8
"GO:1904951","positive regulation of establishment of protein localization","26/1187","310/18903",0.0813400090558543,0.226726628543882,0.165845298999114,"WLS/RHOU/PPARG/MYRIP/ECT2/PIK3R1/ABLIM3/BMP6/GPLD1/LEP/ZDHHC2/TLR4/CDK1/RBP4/ADAM8/RAPGEF3/IGF1/HCAR2/IRS2/PRKD1/CORO2B/CEMIP/DOC2B/PRNP/KCNB1/ACSL4",26
"GO:2001235","positive regulation of apoptotic signaling pathway","13/1187","135/18903",0.0819762179516926,0.228385743213416,0.167058903109976,"G0S2/ATF3/INHBB/TP63/BMPR1B/IL20RA/INHBA/CAV1/SFRP1/MIR27B/RET/NGFR/SRPX",13
"GO:0010721","negative regulation of cell development","17/1187","188/18903",0.0831325268497056,0.231491474066247,0.169330673590605,"PROX1/SEMA3G/SPP1/SEMA5A/ID4/DAAM2/SEMA3A/SEMA3D/PTN/KANK1/NPR2/BRINP1/IGF1/EDNRB/NTRK3/EFNB3/SOX10",17
"GO:0032535","regulation of cellular component size","30/1187","367/18903",0.0841170308967002,0.234083513483492,0.171226690635146,"CRABP2/KIRREL1/LMOD1/AKT3/PLEKHH2/SPTBN1/FN1/SEMA3G/SLIT2/SPP1/SEMA5A/MAP1B/EDN1/DAAM2/AQP1/SEMA3A/SEMA3D/PLXNA4/DPYSL2/KANK1/CCL21/GSN/RET/CXCL12/ADD3/CIT/TMOD2/FHOD3/KANK3/PAK3",30
"GO:0010469","regulation of signaling receptor activity","16/1187","175/18903",0.0841473936660865,0.234083513483492,0.171226690635146,"GREM2/CNRIP1/PPARG/ADRB2/EDN1/RELN/LYNX1/NEURL1/ADRA2A/DKK3/CNIH2/GPRC5A/BEGAIN/CACNG4/PPARA/MAPK8IP2",16
"GO:0007173","epidermal growth factor receptor signaling pathway","11/1187","110/18903",0.0846278331866665,0.235185180307285,0.172032534505196,"IFI6/PIGR/EFEMP1/AGR2/NEURL1/ADRA2A/GPRC5A/CDH13/HAP1/PLAUR/PTK6",11
"GO:0019395","fatty acid oxidation","11/1187","110/18903",0.0846278331866665,0.235185180307285,0.172032534505196,"FMO2/ACADL/ADIPOQ/PDK4/LEP/DGAT2/ABCD2/ACACB/IRS2/CYGB/PPARA",11
"GO:0030261","chromosome condensation","6/1187","49/18903",0.0849414894141926,0.235704172816674,0.172412165554494,"NCAPH/NCAPG/CDK1/CDCA5/PLK1/TOP2A",6
"GO:0045933","positive regulation of muscle contraction","6/1187","49/18903",0.0849414894141926,0.235704172816674,0.172412165554494,"EDN2/RGS2/TACR1/OXTR/KIT/EDN1",6
"GO:2000404","regulation of T cell migration","6/1187","49/18903",0.0849414894141926,0.235704172816674,0.172412165554494,"CD200/CXCL10/CCL21/CXCL12/ADAM8/SPNS2",6
"GO:0048041","focal adhesion assembly","9/1187","85/18903",0.0850962954164172,0.236016206102676,0.172640410705702,"DLC1/SFRP1/TEK/SORBS1/THSD1/FERMT2/CORO2B/ARHGAP6/GPM6B",9
"GO:0071482","cellular response to light stimulus","12/1187","123/18903",0.0854644329296776,0.236372752417517,0.172901216110746,"CDC25A/HYAL1/MME/PIK3R1/AQP1/PBK/PIERCE1/NMT2/MMP1/MMP3/AURKB/MFAP4",12
"GO:0009411","response to UV","14/1187","149/18903",0.0855061247749465,0.236372752417517,0.172901216110746,"DTL/CDC25A/HYAL1/MME/PIK3R1/AQP1/PBK/PIERCE1/CAT/MMP1/MMP3/PCLAF/AURKB/MFAP4",14
"GO:1902652","secondary alcohol metabolic process","14/1187","149/18903",0.0855061247749465,0.236372752417517,0.172901216110746,"LEPR/ACADL/FGF1/CYP39A1/LEP/SQLE/VLDLR/CAT/DGAT2/CYP11A1/CES1/ABCA5/CEBPA/LIPE",14
"GO:0003401","axis elongation","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"SPRY1/FGF1/SFRP1/SPRY2",4
"GO:0010884","positive regulation of lipid storage","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"MIR10B/LPL/ACACB/C3",4
"GO:0030325","adrenal gland development","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"PDGFRA/NR3C1/ARID5B/DKK3",4
"GO:0031639","plasminogen activation","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"CLEC3B/F12/HPN/PLAUR",4
"GO:0035929","steroid hormone secretion","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"SPP1/BMP6/INHBA/FZD4",4
"GO:0036296","response to increased oxygen levels","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"CAV1/CAT/FOXO1/SLC7A5",4
"GO:0042133","neurotransmitter metabolic process","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"SLC44A4/PRIMA1/MAOA/MAOB",4
"GO:0042403","thyroid hormone metabolic process","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"TPO/GCNT4/GATA3/HPN",4
"GO:0042730","fibrinolysis","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"FAP/PROS1/F12/PLAUR",4
"GO:0044342","type B pancreatic cell proliferation","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"SFRP1/CCN3/NR4A1/IRS2",4
"GO:0048843","negative regulation of axon extension involved in axon guidance","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"SEMA3G/SEMA5A/SEMA3A/SEMA3D",4
"GO:0071549","cellular response to dexamethasone stimulus","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"NR3C1/AQP1/FBXO32/GJB2",4
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"ARRDC3/ADRB2/ADRA2A/DRD2",4
"GO:1903055","positive regulation of extracellular matrix organization","4/1187","27/18903",0.0859460151467855,0.236372752417517,0.172901216110746,"DDR2/TNXB/RGCC/BMP2",4
"GO:0071260","cellular response to mechanical stimulus","8/1187","73/18903",0.0864789784782509,0.23677815748267,0.173197760564646,"FGF2/PTGER4/BMP6/AQP1/IL33/TLR4/PDE2A/KCNJ2",8
"GO:0150076","neuroinflammatory response","8/1187","73/18903",0.0864789784782509,0.23677815748267,0.173197760564646,"JUN/CX3CR1/CD200/SNCA/IL33/MMP3/IGF1/CX3CL1",8
"GO:1904888","cranial skeletal system development","8/1187","73/18903",0.0864789784782509,0.23677815748267,0.173197760564646,"TBX15/SIX2/TGFBR2/TP63/PDGFRA/HOXA2/FREM1/FOXN3",8
"GO:0098900","regulation of action potential","7/1187","61/18903",0.0866912993247424,0.23677815748267,0.173197760564646,"TACR1/ANK2/TBX18/CACNA2D1/CAV1/KCNJ2/KCNB1",7
"GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"TGFBR2/HEY2/TMEM100",3
"GO:0006577","amino-acid betaine metabolic process","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"ACADL/DMGDH/BBOX1",3
"GO:0010224","response to UV-B","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"HYAL1/MME/MFAP4",3
"GO:0016202","regulation of striated muscle tissue development","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"CENPF/LEF1/JPH2",3
"GO:0020027","hemoglobin metabolic process","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"INHBA/KLF4/CAT",3
"GO:0032274","gonadotropin secretion","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"INHBB/INHBA/LEP",3
"GO:0043923","positive regulation by host of viral transcription","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"JUN/LEF1/HPN",3
"GO:0055089","fatty acid homeostasis","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"MLXIPL/GPAM/DGAT2",3
"GO:0070593","dendrite self-avoidance","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"IGSF9/ROBO3/ROBO4",3
"GO:0072378","blood coagulation, fibrin clot formation","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"FN1/F12/F8",3
"GO:1900037","regulation of cellular response to hypoxia","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"CD34/EPHA4/MIR145",3
"GO:1901550","regulation of endothelial cell development","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"CDH5/PLCB1/CLDN5",3
"GO:1903140","regulation of establishment of endothelial barrier","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"CDH5/PLCB1/CLDN5",3
"GO:1904355","positive regulation of telomere capping","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"NEK2/MAPK15/AURKB",3
"GO:1905288","vascular associated smooth muscle cell apoptotic process","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"PPARG/IGF1/SLC7A5",3
"GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","3/1187","17/18903",0.0869433076470823,0.23677815748267,0.173197760564646,"PPARG/IGF1/SLC7A5",3
"GO:0014037","Schwann cell differentiation","5/1187","38/18903",0.0873539054334078,0.237432176134121,0.173676160122287,"NRG1/NTRK2/CDK1/EGR2/LGI4",5
"GO:0030851","granulocyte differentiation","5/1187","38/18903",0.0873539054334078,0.237432176134121,0.173676160122287,"TAL1/ADIPOQ/LEF1/TESC/CEBPA",5
"GO:0045920","negative regulation of exocytosis","5/1187","38/18903",0.0873539054334078,0.237432176134121,0.173676160122287,"SNCA/PRKN/ANXA1/ADRA2A/STXBP6",5
"GO:0140448","signaling receptor ligand precursor processing","5/1187","38/18903",0.0873539054334078,0.237432176134121,0.173676160122287,"DPP4/MME/PCSK5/CMA1/CTSG",5
"GO:1901136","carbohydrate derivative catabolic process","16/1187","176/18903",0.0874537415941733,0.237587639279734,0.173789877827319,"DPYD/HYAL1/PDE5A/FGF2/HMMR/NT5E/PDE7B/ALDH1A1/HPSE2/LYVE1/PDE2A/GPD1/CEMIP/NUDT7/PDE9A/APOBEC3B",16
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","14/1187","150/18903",0.0891534223325016,0.242087168244005,0.177081179476478,"TGFBR3/ZEB2/PPARG/IL17RD/SPRY1/CAV2/CAV1/CDKN1C/DKK3/FOLR1/SPRY2/LTBP4/BMP2/PPARA",14
"GO:0043433","negative regulation of DNA-binding transcription factor activity","17/1187","190/18903",0.0895168644405029,0.242955659358247,0.17771646069353,"TNFSF4/PROX1/HES6/CD200/PKD2/MTURN/EZH2/PTCH1/KLF4/CAT/IRAK3/NDN/PRNP/E2F1/PTGIS/FOXP3/TCEAL7",17
"GO:0061053","somite development","9/1187","86/18903",0.0900394166329431,0.244254931586543,0.178666848358918,"LEF1/TBX18/MEOX2/XRCC2/SFRP1/DMRT2/PTCH1/ALDH1A2/MEOX1",9
"GO:0006260","DNA replication","24/1187","286/18903",0.0906336545551435,0.245747310550491,0.179758489147146,"ORC1/DTL/CCNA2/NPM2/ESCO2/CCNE2/TONSL/RECQL4/NFIB/MCM10/CDK1/ADRA2A/E2F8/FAM111B/RAD51/PCLAF/BLM/RMI2/ORC6/GINS2/CDT1/CDC6/EME1/GINS1",24
"GO:0007520","myoblast fusion","6/1187","50/18903",0.0916719401936202,0.248079674967874,0.18146455991907,"CXCL9/CXCL10/GDF15/EHD2/JAM2/ADAMTS5",6
"GO:0038084","vascular endothelial growth factor signaling pathway","6/1187","50/18903",0.0916719401936202,0.248079674967874,0.18146455991907,"PDGFRA/ADGRA2/DCN/SPRY2/PRKD1/VEGFD",6
"GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","6/1187","50/18903",0.0916719401936202,0.248079674967874,0.18146455991907,"PROX1/PKD2/CCNB1/CKS2/RGCC/CDC6",6
"GO:0060043","regulation of cardiac muscle cell proliferation","6/1187","50/18903",0.0916719401936202,0.248079674967874,0.18146455991907,"TGFBR3/TGFBR2/FGF2/HEY2/CDK1/RBP4",6
"GO:0001736","establishment of planar polarity","8/1187","74/18903",0.0919202622682376,0.248269365660989,0.181603314285591,"ROR1/FZD7/TP63/RSPO3/SFRP1/SAPCD2/SPEF1/GPC3",8
"GO:0007164","establishment of tissue polarity","8/1187","74/18903",0.0919202622682376,0.248269365660989,0.181603314285591,"ROR1/FZD7/TP63/RSPO3/SFRP1/SAPCD2/SPEF1/GPC3",8
"GO:0051145","smooth muscle cell differentiation","8/1187","74/18903",0.0919202622682376,0.248269365660989,0.181603314285591,"KIT/MIR145/TBX18/HEY2/ADM/EDNRB/COMP/MIR221",8
"GO:0051298","centrosome duplication","8/1187","74/18903",0.0919202622682376,0.248269365660989,0.181603314285591,"STIL/KAT2B/PKD2/PLK4/C10orf90/CCNF/NDC80/WDR62",8
"GO:0051100","negative regulation of binding","15/1187","164/18903",0.0919881391274337,0.24833232132658,0.181649364902807,"JUN/NES/NEK2/ADIPOQ/LEF1/ADRB2/HEY2/CAV1/MIR27B/ZNF462/RGMA/AURKB/E2F1/AURKA/PPARA",15
"GO:0043279","response to alkaloid","10/1187","99/18903",0.092179352709035,0.248607625021657,0.181850743205474,"GSTM2/TACR1/OXTR/CCNA2/GHR/DRD2/RAD51/BLM/CACNG4/FOSB",10
"GO:1901379","regulation of potassium ion transmembrane transport","10/1187","99/18903",0.092179352709035,0.248607625021657,0.181850743205474,"KCNAB1/ANK2/KCNMB1/CAV1/KCNIP2/ABCC9/ATP1B2/KCNJ2/PRNP/EDN3",10
"GO:0032387","negative regulation of intracellular transport","7/1187","62/18903",0.0927197698069331,0.249702541017028,0.182651649000252,"ADIPOQ/MAP1B/ANGPT1/MIR27B/CNIH2/CRYAB/CABP1",7
"GO:0061951","establishment of protein localization to plasma membrane","7/1187","62/18903",0.0927197698069331,0.249702541017028,0.182651649000252,"PKDCC/SPTBN1/NECTIN3/NSG1/ZDHHC2/RAB26/TRARG1",7
"GO:0099601","regulation of neurotransmitter receptor activity","7/1187","62/18903",0.0927197698069331,0.249702541017028,0.182651649000252,"ADRB2/RELN/LYNX1/CNIH2/BEGAIN/CACNG4/MAPK8IP2",7
"GO:0046718","viral entry into host cell","14/1187","151/18903",0.0928970272133449,0.250059051030318,0.182912427851549,"EPHA2/DPP4/TRIM59/CAV2/CAV1/CLEC5A/GSN/MRC1/CDK1/NCAM1/TYRO3/EFNB3/CD209/TMPRSS2",14
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","18/1187","205/18903",0.0944381814136008,0.254084764286134,0.185857144239225,"IFI6/CCN1/F3/ACVR1C/PPARG/TP63/SNCA/AQP1/SOX7/DLC1/MIR27B/KLF4/GSN/CRYAB/NR4A1/NLRP1/NGFR/PLAUR",18
"GO:0031110","regulation of microtubule polymerization or depolymerization","9/1187","87/18903",0.0951483317178391,0.254565131130501,0.186208521505516,"ANKRD53/SNCA/MAP1B/SKA3/SLAIN1/CDH5/SKA1/SPEF1/MID1",9
"GO:0033028","myeloid cell apoptotic process","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"ADIPOQ/CLEC5A/ANXA1/IRF7/HCAR2",5
"GO:0044060","regulation of endocrine process","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"INHBB/SPP1/BMP6/INHBA/LEP",5
"GO:0046329","negative regulation of JNK cascade","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"SH3RF2/PRKN/SFRP1/PER1/SIRPA",5
"GO:0046621","negative regulation of organ growth","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"RGS2/TGFBR2/PI16/RBP4/PPARA",5
"GO:0060251","regulation of glial cell proliferation","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"SLC7A5/GFAP/E2F1/SOX10/MIR221",5
"GO:0071634","regulation of transforming growth factor beta production","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"CD34/FN1/CD200/CX3CL1/FOXP3",5
"GO:1901661","quinone metabolic process","5/1187","39/18903",0.0952925036450575,0.254565131130501,0.186208521505516,"SULT1C4/AKR1C1/AKR1C2/AKR1C3/AIFM2",5
"GO:0002675","positive regulation of acute inflammatory response","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"PTGER3/FCGR1A/ADAM8/C3",4
"GO:0003272","endocardial cushion formation","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"TGFBR2/HEY2/TMEM100/BMP2",4
"GO:0014072","response to isoquinoline alkaloid","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"TACR1/GHR/DRD2/FOSB",4
"GO:0030194","positive regulation of blood coagulation","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"F3/F12/F7/EMILIN2",4
"GO:0030878","thyroid gland development","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"HOXD3/EDN1/HOXA3/HOXA5",4
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"BMP6/SASH1/CX3CL1/PRKCA",4
"GO:0032958","inositol phosphate biosynthetic process","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"PTH1R/SNCA/FGF2/ADCYAP1R1",4
"GO:0043278","response to morphine","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"TACR1/GHR/DRD2/FOSB",4
"GO:0050996","positive regulation of lipid catabolic process","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"PNPLA2/ABCD2/IRS2/PPARA",4
"GO:0060512","prostate gland morphogenesis","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"TP63/ID4/SFRP1/FOXA1",4
"GO:1900048","positive regulation of hemostasis","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"F3/F12/F7/EMILIN2",4
"GO:1903672","positive regulation of sprouting angiogenesis","4/1187","28/18903",0.0955304539113204,0.254565131130501,0.186208521505516,"FGF2/FGF1/BMPER/KLF4",4
"GO:0099504","synaptic vesicle cycle","17/1187","192/18903",0.0962071417492996,0.256245790548326,0.187437885102792,"RIMS3/SYN2/STX19/PLD1/SNCA/STX11/APBA1/SNCG/ADRA2A/DRD2/DOC2B/SLC2A4/GRIK5/SLC17A7/SYNDIG1/RIMS4/NLGN4X",17
"GO:0071479","cellular response to ionizing radiation","8/1187","75/18903",0.0975537291877972,0.259495527742074,0.189814992900085,"ECT2/EGR1/SFRP1/GATA3/CRYAB/RAD51AP1/RAD51/BLM",8
"GO:0006813","potassium ion transport","21/1187","247/18903",0.0975669652942652,0.259495527742074,0.189814992900085,"KCNC4/KCNK1/SLC9A9/KCNAB1/PKD2/ANK2/KCNMB1/AQP1/CAV1/KCNIP2/ADRA2A/DRD2/ABCC9/ATP1B2/KCNJ2/HPN/SLC17A7/PRNP/KCNK15/KCNB1/EDN3",21
"GO:0051259","protein complex oligomerization","21/1187","247/18903",0.0975669652942652,0.259495527742074,0.189814992900085,"ISG15/KCNC4/ECT2/TP63/PKD2/SNCA/TDO2/STEAP4/SCARA5/KCTD14/ACACB/KCTD12/ALDH1A2/BLM/ALDH1A3/NLRP1/KCNJ2/TK1/COMP/PRNP/KCNB1",21
"GO:0010633","negative regulation of epithelial cell migration","11/1187","113/18903",0.0978285524228864,0.260041890516035,0.190214644666582,"PPARG/ADAMTS9/SLIT2/FGF2/MEOX2/KLF4/MMRN2/DCN/RGCC/PTPRM/MIR221",11
"GO:0060759","regulation of response to cytokine stimulus","16/1187","179/18903",0.0978657294350548,0.260041890516035,0.190214644666582,"ISG15/PPARG/ADIPOQ/SLIT2/TSLP/SLIT3/EDN1/PRKN/CAV1/ANGPT1/MIR27B/KLF4/TLR4/CCDC3/IRF7/IRAK3",16
"GO:0038127","ERBB signaling pathway","12/1187","126/18903",0.0979511220780524,0.260144734136753,0.190289872402899,"IFI6/PIGR/EFEMP1/AGR2/NRG1/NEURL1/ADRA2A/GPRC5A/CDH13/HAP1/PLAUR/PTK6",12
"GO:0030225","macrophage differentiation","6/1187","51/18903",0.098681760391646,0.26036247614178,0.190449145657039,"ADIPOQ/MIR145/INHBA/IL34/PRKCA/CEBPA",6
"GO:1903793","positive regulation of anion transport","6/1187","51/18903",0.098681760391646,0.26036247614178,0.190449145657039,"PLA2G4A/PLA2R1/EDN1/ABCB1/AVPR1A/MAP2K6",6
"GO:0007062","sister chromatid cohesion","7/1187","63/18903",0.0989761357352752,0.26036247614178,0.190449145657039,"CDC20/SGO1/ESCO2/CDCA5/ESPL1/BUB1B/PLK1",7
"GO:0032623","interleukin-2 production","7/1187","63/18903",0.0989761357352752,0.26036247614178,0.190449145657039,"CD34/SPTBN1/ANXA1/GATA3/ZFP36/PRNP/FOXP3",7
"GO:0032663","regulation of interleukin-2 production","7/1187","63/18903",0.0989761357352752,0.26036247614178,0.190449145657039,"CD34/SPTBN1/ANXA1/GATA3/ZFP36/PRNP/FOXP3",7
"GO:0051965","positive regulation of synapse assembly","7/1187","63/18903",0.0989761357352752,0.26036247614178,0.190449145657039,"OXTR/EPHB1/LRRN3/NTRK2/AMIGO2/FLRT2/SYNDIG1",7
"GO:2001258","negative regulation of cation channel activity","7/1187","63/18903",0.0989761357352752,0.26036247614178,0.190449145657039,"GSTM2/KCNAB1/PKD2/CAV1/DRD2/REM1/CLIC2",7
"GO:0001696","gastric acid secretion","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"PTGER3/OXTR/SGK1",3
"GO:0002076","osteoblast development","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"PTH1R/HOXA2/CLEC5A",3
"GO:0002830","positive regulation of type 2 immune response","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"TNFSF4/IL33/GATA3",3
"GO:0006957","complement activation, alternative pathway","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"C7/CFD/C3",3
"GO:0008356","asymmetric cell division","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"ASPM/ZBTB16/SOX5",3
"GO:0009068","aspartate family amino acid catabolic process","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"AASS/SDS/ASPA",3
"GO:0016264","gap junction assembly","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"CAV1/CNTNAP2/GJB2",3
"GO:0030540","female genitalia development","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"TP63/RBP4/TYRO3",3
"GO:0032354","response to follicle-stimulating hormone","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"TGFBR3/EDN1/INHBA",3
"GO:0032769","negative regulation of monooxygenase activity","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"SNCA/CAV1/MIR27B",3
"GO:0042402","cellular biogenic amine catabolic process","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"DMGDH/MAOA/MAOB",3
"GO:0045623","negative regulation of T-helper cell differentiation","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"TNFSF4/ANXA1/FOXP3",3
"GO:0045780","positive regulation of bone resorption","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"SPP1/ADAM8/PRKCA",3
"GO:0051917","regulation of fibrinolysis","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"FAP/F12/PLAUR",3
"GO:0060391","positive regulation of SMAD protein signal transduction","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"PPARG/BMP6/BMP2",3
"GO:0060602","branch elongation of an epithelium","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"SPRY1/FGF1/SPRY2",3
"GO:0060644","mammary gland epithelial cell differentiation","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"FGF2/HOXA5/PTCH1",3
"GO:0061687","detoxification of inorganic compound","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"CAT/MT1M/MT1X",3
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"LPL/KLF4/TLR4",3
"GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"RGS2/EDN1/CAV1",3
"GO:0090520","sphingolipid mediated signaling pathway","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"PLPP3/S1PR1/SPNS2",3
"GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"CNIH2/BEGAIN/CACNG4",3
"GO:0150079","negative regulation of neuroinflammatory response","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"CD200/IGF1/CX3CL1",3
"GO:1901387","positive regulation of voltage-gated calcium channel activity","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"STAC/CACNA2D1/STAC2",3
"GO:1902001","fatty acid transmembrane transport","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"ACSL1/ABCD2/IRS2",3
"GO:1902548","negative regulation of cellular response to vascular endothelial growth factor stimulus","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"ADGRA2/DCN/SPRY2",3
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"LPL/KLF4/TLR4",3
"GO:2001224","positive regulation of neuron migration","3/1187","18/18903",0.0996685501813381,0.26036247614178,0.190449145657039,"SEMA3A/RELN/WDR62",3
"GO:0048284","organelle fusion","14/1187","153/18903",0.100673537457239,0.262864550474104,0.192279355317136,"PLA2G5/PID1/STX19/SNCA/STX11/PRKN/CAV2/ANXA1/CDK1/SYT13/STXBP6/DOC2B/TRARG1/GRIK5",14
