"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031644","regulation of nervous system process","13/1430","145/18903",0.302884092616393,0.590020312133146,0.465363464018108,"IGSF11/NLGN1/HOMER1/NPTX2/FABP5/WASF3/ZFHX2/TBC1D24/ABAT/ITGAX/CCL3/CST7/TYMP",13
"GO:0060078","regulation of postsynaptic membrane potential","13/1430","145/18903",0.302884092616393,0.590020312133146,0.465363464018108,"GABRD/GRIK3/IGSF11/NLGN1/GABRA2/GLRB/GABRP/P2RX7/TBC1D24/ABAT/MPP2/GRIK5/GABRE",13
"GO:0048167","regulation of synaptic plasticity","18/1430","207/18903",0.303554789125889,0.591121938630457,0.466232343804617,"KCNJ10/IGSF11/PLK2/SCGN/ZDHHC2/LZTS1/PLAT/CALB1/NTRK2/CPEB3/SYT7/JPH4/MPP2/TYROBP/LILRB2/SNAP25/SYP/CHRDL1",18
"GO:0006638","neutral lipid metabolic process","12/1430","133/18903",0.305432539584118,0.59356639528138,0.468160346606086,"DGKD/LIPH/GPAT3/MOGAT3/CAV1/CAT/SCARB1/APOBR/PLIN5/C3/APOC1/RGN",12
"GO:0001941","postsynaptic membrane organization","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"NLGN1/GLRB/ZDHHC2/CHRDL1",4
"GO:0003161","cardiac conduction system development","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"GJA1/MSC/TBX3/IRX3",4
"GO:0003176","aortic valve development","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"HEYL/GATA3/DLL4/TGFB1",4
"GO:0045880","positive regulation of smoothened signaling pathway","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"DCDC2/SFRP1/FGF9/GPC3",4
"GO:0046473","phosphatidic acid metabolic process","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"DGKD/LIPH/GPAT3/LPCAT1",4
"GO:0055023","positive regulation of cardiac muscle tissue growth","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"TGFBR3/ERBB4/FGF9/HAMP",4
"GO:0071402","cellular response to lipoprotein particle stimulus","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"FCER1G/CASR/TREM2/ITGB2",4
"GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"RAP1GAP/TACSTD2/PFN2/ARHGAP24",4
"GO:1902745","positive regulation of lamellipodium organization","4/1430","37/18903",0.305866242123644,0.59356639528138,0.468160346606086,"OCLN/CARMIL1/RAC2/FRMD7",4
"GO:0045446","endothelial cell differentiation","11/1430","121/18903",0.307846786903487,0.596997564664457,0.470866593894368,"GSTM3/PROX1/CXCR4/ARHGEF26/MARVELD2/VEGFA/COL15A1/APOLD1/RAPGEF3/HOXB5/TJP3",11
"GO:0051101","regulation of DNA binding","11/1430","121/18903",0.307846786903487,0.596997564664457,0.470866593894368,"NGF/PYHIN1/IFI16/EGF/GZMA/FOXC1/GATA3/CDT1/TGFB1/E2F1/HMOX1",11
"GO:0097696","receptor signaling pathway via STAT","16/1430","183/18903",0.310094425434279,0.599396159182571,0.472758424108973,"TNFRSF18/PTPRC/STAT4/ERBB4/CCR2/HCLS1/EGF/CSF1R/CAV1/IL10RA/CCL5/CD300A/JAK3/HAMP/TGFB1/CD40",16
"GO:0008406","gonad development","20/1430","233/18903",0.310722199867437,0.599396159182571,0.472758424108973,"SDC1/INHBB/TNFAIP6/PDGFRA/BMPR1B/TLR3/RHOBTB3/FOXC1/VEGFA/TCF21/GNRH1/SFRP1/RDH10/GATA3/WT1/CCND1/FGF9/REC8/BIK/TEX11",20
"GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"GDF7/INHBB/GDF6/TGFB1/BMP7",5
"GO:0018208","peptidyl-proline modification","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"P4HA1/P4HA3/FKBP11/EGLN3/FKBP10",5
"GO:0031281","positive regulation of cyclase activity","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"TMIGD3/ADORA3/NCS1/NOS1/AVPR2",5
"GO:0042311","vasodilation","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"CASR/KNG1/KCNMA1/NOS1/BDKRB2",5
"GO:0043457","regulation of cellular respiration","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"PRDM16/SLC25A33/PPARGC1A/MIR210/SHMT2",5
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"GZMB/NOL3/BBC3/EYA2/SLC25A5",5
"GO:1904894","positive regulation of receptor signaling pathway via STAT","5/1430","49/18903",0.311621755645667,0.599396159182571,0.472758424108973,"ERBB4/IL10RA/CCL5/CD300A/TGFB1",5
"GO:0008306","associative learning","8/1430","85/18903",0.313440349140498,0.599396159182571,0.472758424108973,"BTG2/TACR1/SLC6A1/NPTX2/TTC36/RAPGEF3/PDE1B/SNAP25",8
"GO:0009435","NAD biosynthetic process","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"IDO1/NNMT/QPRT",3
"GO:0010954","positive regulation of protein processing","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"NLRC4/ADAM8/CCBE1",3
"GO:0042178","xenobiotic catabolic process","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"GSTM3/CYP3A5/NOS1",3
"GO:0046639","negative regulation of alpha-beta T cell differentiation","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"RUNX3/HLX/JAK3",3
"GO:0048596","embryonic camera-type eye morphogenesis","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"PROX1/TFAP2A/BMP7",3
"GO:0050951","sensory perception of temperature stimulus","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"CXCR4/CXCL12/ANO1",3
"GO:0097186","amelogenesis","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"ENAM/RELT/WDR72",3
"GO:1902455","negative regulation of stem cell population maintenance","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"SAP30/LOXL2/BMP7",3
"GO:1904353","regulation of telomere capping","3/1430","26/18903",0.313838172980294,0.599396159182571,0.472758424108973,"MAPK15/PRKCQ/AURKB",3
"GO:0019216","regulation of lipid metabolic process","29/1430","347/18903",0.314619362477583,0.599396159182571,0.472758424108973,"VAV3/ATP1A1/FMO5/PROX1/PDK1/IRS1/PPARGC1A/PDGFRA/HPGD/LPCAT1/FGF1/CD74/TREM2/CAV1/EPHX2/RDH10/FABP5/TEK/ADM/PIP4K2C/SCARB1/FLT1/CCR7/PLIN5/C3/TGFB1/APOC1/TRIB3/RGN",29
"GO:0000212","meiotic spindle organization","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"CCNB2/NDC80",2
"GO:0001711","endodermal cell fate commitment","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"EOMES/POU5F1",2
"GO:0001787","natural killer cell proliferation","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"PTPN22/FCGR3A",2
"GO:0002031","G protein-coupled receptor internalization","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"ADM/APLN",2
"GO:0003376","sphingosine-1-phosphate receptor signaling pathway","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"S1PR4/S1PR5",2
"GO:0009163","nucleoside biosynthetic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"PNP/ADA",2
"GO:0010273","detoxification of copper ion","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"MT1F/MT1G",2
"GO:0021534","cell proliferation in hindbrain","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"EGF/LHX1",2
"GO:0021924","cell proliferation in external granule layer","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"EGF/LHX1",2
"GO:0021930","cerebellar granule cell precursor proliferation","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"EGF/LHX1",2
"GO:0031282","regulation of guanylate cyclase activity","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"NCS1/NOS1",2
"GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"CARD9/LILRA2",2
"GO:0033599","regulation of mammary gland epithelial cell proliferation","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"GATA3/CCND1",2
"GO:0034384","high-density lipoprotein particle clearance","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"TREM2/SCARB1",2
"GO:0034404","nucleobase-containing small molecule biosynthetic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"PNP/ADA",2
"GO:0038166","angiotensin-activated signaling pathway","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"CAV1/CA2",2
"GO:0042976","activation of Janus kinase activity","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"CCL5/CD300A",2
"GO:0043455","regulation of secondary metabolic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"TYRP1/CDH3",2
"GO:0043970","histone H3-K9 acetylation","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"GATA3/NAP1L2",2
"GO:0045725","positive regulation of glycogen biosynthetic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"IRS1/PPP1R3G",2
"GO:0046007","negative regulation of activated T cell proliferation","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"LGALS9/LILRB4",2
"GO:0048021","regulation of melanin biosynthetic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"TYRP1/CDH3",2
"GO:0051589","negative regulation of neurotransmitter transport","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"NOS1/GPM6B",2
"GO:0051956","negative regulation of amino acid transport","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"NPY5R/ABAT",2
"GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"BTG2/CPEB3",2
"GO:0060572","morphogenesis of an epithelial bud","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"RDH10/BMP7",2
"GO:0060576","intestinal epithelial cell development","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"PRDM1/TYMS",2
"GO:0072520","seminiferous tubule development","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"INHBB/REC8",2
"GO:0098969","neurotransmitter receptor transport to postsynaptic membrane","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"GRIP1/SNAP25",2
"GO:0099638","endosome to plasma membrane protein transport","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"ZDHHC2/GRIP1",2
"GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"MRAP2/PRKCA",2
"GO:0150011","regulation of neuron projection arborization","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"NTNG1/GRIP1",2
"GO:1900376","regulation of secondary metabolite biosynthetic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"TYRP1/CDH3",2
"GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"MAPK15/CDT1",2
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"MUC1/CD74",2
"GO:1990169","stress response to copper ion","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"MT1F/MT1G",2
"GO:2000052","positive regulation of non-canonical Wnt signaling pathway","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"SFRP1/GPC3",2
"GO:2000104","negative regulation of DNA-templated DNA replication","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"CDT1/SLFN11",2
"GO:2000402","negative regulation of lymphocyte migration","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"PADI2/CD200",2
"GO:2001279","regulation of unsaturated fatty acid biosynthetic process","2/1430","15/18903",0.315482889477232,0.599396159182571,0.472758424108973,"CD74/FABP5",2
"GO:0009743","response to carbohydrate","20/1430","234/18903",0.317552957818334,0.603125252767501,0.475699651508512,"SLC2A5/NR0B2/PFKFB2/COL4A3/SLC6A1/GPR27/CASR/OXCT1/TREM2/CCN2/NCF1/ANGPT2/FBP1/CAT/ANO1/CLEC7A/BAIAP3/CDT1/GRIK5/COL6A2",20
"GO:0071383","cellular response to steroid hormone stimulus","18/1430","209/18903",0.317977122254434,0.603726833469567,0.476174132935071,"PADI2/PAQR7/HEYL/ATP1A1/ESRRG/NR3C2/TCF21/SFRP1/PLAT/ASS1/DDIT4/SCNN1A/LMO3/ESRRB/SCNN1G/SCNN1B/ATP5F1A/BMP7",18
"GO:0007259","receptor signaling pathway via JAK-STAT","15/1430","172/18903",0.321443514094579,0.610102178051852,0.481202523277083,"TNFRSF18/PTPRC/STAT4/ERBB4/CCR2/HCLS1/EGF/CSF1R/CAV1/IL10RA/CCL5/CD300A/JAK3/HAMP/CD40",15
"GO:0021510","spinal cord development","9/1430","98/18903",0.32268075100781,0.612243693674507,0.482891589073488,"PHGDH/PROX1/GDF7/HOXD10/GATA2/DLL4/LHX1/PLXDC1/HOXB8",9
"GO:0019228","neuronal action potential","4/1430","38/18903",0.323424327094542,0.612413988635892,0.483025904878393,"SCN2A/KCNMB2/ANK3/MYH14",4
"GO:0032094","response to food","4/1430","38/18903",0.323424327094542,0.612413988635892,0.483025904878393,"SLC16A1/SLC25A25/SCNN1B/HSD11B2",4
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","4/1430","38/18903",0.323424327094542,0.612413988635892,0.483025904878393,"GATA3/SHISA2/NGFR/APLN",4
"GO:0045191","regulation of isotype switching","4/1430","38/18903",0.323424327094542,0.612413988635892,0.483025904878393,"PTPRC/SLC15A4/TGFB1/CD40",4
"GO:0140448","signaling receptor ligand precursor processing","4/1430","38/18903",0.323424327094542,0.612413988635892,0.483025904878393,"PLA2G7/CASP1/PCSK6/PCSK1N",4
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","4/1430","38/18903",0.323424327094542,0.612413988635892,0.483025904878393,"MUC1/ACKR3/CD74/CXCL12",4
"GO:0007260","tyrosine phosphorylation of STAT protein","8/1430","86/18903",0.324919266823506,0.615037480481006,0.485095117120344,"TNFRSF18/ERBB4/HCLS1/CSF1R/CAV1/CCL5/JAK3/CD40",8
"GO:0002040","sprouting angiogenesis","16/1430","185/18903",0.325576349759546,0.615866403786148,0.485748909223351,"GATA2/ESM1/PLK2/FGF1/VEGFA/LOXL2/TEK/MIR126/ALOX5/ITGA5/PGF/DLL4/NGFR/CCBE1/YJEFN3/HMOX1",16
"GO:1905952","regulation of lipid localization","16/1430","185/18903",0.325576349759546,0.615866403786148,0.485748909223351,"AVPR1B/PLA2R1/EGF/TREM2/ABCB4/CAV1/HILPDA/MSR1/PLIN2/P2RX7/SCARB1/NMB/PLIN5/C3/YJEFN3/APOC1",16
"GO:0006650","glycerophospholipid metabolic process","26/1430","311/18903",0.326119235835713,0.616035504609375,0.485882283182258,"ETNK2/MBOAT2/PLEK/INPP5D/DGKD/LIPH/CWH43/GPAT3/CDS1/LPCAT1/CSF1R/SLC44A4/PLA2G7/FABP5/PIP5K1B/PIK3C2G/PIP4K2C/SCARB1/PLCB2/PLA2G4F/PITPNM3/PIK3R6/PCYT2/APOC1/SLA2/INPP5J",26
"GO:0050688","regulation of defense response to virus","7/1430","74/18903",0.326638715530925,0.616035504609375,0.485882283182258,"PTPN22/AIM2/TSPAN32/PYCARD/IL12RB1/LILRB1/APOBEC3G",7
"GO:0051145","smooth muscle cell differentiation","7/1430","74/18903",0.326638715530925,0.616035504609375,0.485882283182258,"CTH/NPNT/VEGFA/ADM/TBX3/FGF9/MIR140",7
"GO:2000573","positive regulation of DNA biosynthetic process","7/1430","74/18903",0.326638715530925,0.616035504609375,0.485882283182258,"GRHL2/MYC/MAPK15/PRKCQ/RGCC/GINS2/AURKB",7
"GO:2000756","regulation of peptidyl-lysine acetylation","7/1430","74/18903",0.326638715530925,0.616035504609375,0.485882283182258,"MUC1/GATA2/PPARGC1A/GATA3/SPI1/NOS1/NAP1L2",7
"GO:0018198","peptidyl-cysteine modification","5/1430","50/18903",0.326871507961771,0.616035504609375,0.485882283182258,"NOS1AP/ZDHHC2/NOS1/TBC1D24/ZDHHC15",5
"GO:0021515","cell differentiation in spinal cord","5/1430","50/18903",0.326871507961771,0.616035504609375,0.485882283182258,"GDF7/HOXD10/GATA2/DLL4/LHX1",5
"GO:0032964","collagen biosynthetic process","5/1430","50/18903",0.326871507961771,0.616035504609375,0.485882283182258,"CCN2/VIM/RGCC/CYGB/TGFB1",5
"GO:0042304","regulation of fatty acid biosynthetic process","5/1430","50/18903",0.326871507961771,0.616035504609375,0.485882283182258,"CD74/FABP5/APOC1/TRIB3/RGN",5
"GO:0051349","positive regulation of lyase activity","5/1430","50/18903",0.326871507961771,0.616035504609375,0.485882283182258,"TMIGD3/ADORA3/NCS1/NOS1/AVPR2",5
"GO:1903747","regulation of establishment of protein localization to mitochondrion","5/1430","50/18903",0.326871507961771,0.616035504609375,0.485882283182258,"ABLIM3/MICALL2/GZMB/BBC3/RAC2",5
"GO:0046902","regulation of mitochondrial membrane permeability","6/1430","62/18903",0.327500565361075,0.616600729423531,0.486328089830023,"HK2/GZMB/NOL3/BBC3/EYA2/SLC25A5",6
"GO:0090303","positive regulation of wound healing","6/1430","62/18903",0.327500565361075,0.616600729423531,0.486328089830023,"CXCR4/OCLN/SERPINE1/PLAT/CLEC7A/EMILIN2",6
"GO:1903409","reactive oxygen species biosynthetic process","6/1430","62/18903",0.327500565361075,0.616600729423531,0.486328089830023,"SLC25A33/NCF1/ALOX5/ARG2/SLC5A3/CYBB",6
"GO:0030510","regulation of BMP signaling pathway","10/1430","111/18903",0.33024577904177,0.621561044278214,0.490240411585607,"TNFAIP6/TFAP2B/SFRP1/CRB2/PCSK6/MIR140/SOST/FSTL3/CHRDL1/GPC3",10
"GO:0006140","regulation of nucleotide metabolic process","9/1430","99/18903",0.33345635520633,0.625766707627447,0.493557521224795,"PDK1/PPARGC1A/TREM2/FBP1/NCS1/DDIT4/NOS1/P2RX7/SLC4A1",9
"GO:0001963","synaptic transmission, dopaminergic","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"SLC6A3/CRHBP/RASD2",3
"GO:0009065","glutamine family amino acid catabolic process","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"ALDH4A1/NOS1/ARG2",3
"GO:0010460","positive regulation of heart rate","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"KCNQ1/ADM/ADA",3
"GO:0016540","protein autoprocessing","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"CASP1/KLK6/TMPRSS2",3
"GO:0030325","adrenal gland development","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"PBX1/PDGFRA/WT1",3
"GO:0031639","plasminogen activation","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"F11/SERPINE1/PLAT",3
"GO:0031954","positive regulation of protein autophosphorylation","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"VEGFA/PDGFD/RASSF2",3
"GO:0032682","negative regulation of chemokine production","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"ARG2/LGALS9/LILRB4",3
"GO:0036296","response to increased oxygen levels","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"ATP6V1A/CAV1/CAT",3
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"PTPN3/GPRC5A/CBLC",3
"GO:0042537","benzene-containing compound metabolic process","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"GSTM3/EPHX2/IDO1",3
"GO:0042730","fibrinolysis","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"F11/SERPINE1/PLAT",3
"GO:0044342","type B pancreatic cell proliferation","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"IGFBP3/SFRP1/DACH1",3
"GO:0048843","negative regulation of axon extension involved in axon guidance","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"SEMA3B/SEMA3G/SEMA5B",3
"GO:0051503","adenine nucleotide transport","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"SLC25A25/SLC17A9/SLC25A5",3
"GO:0071280","cellular response to copper ion","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"AQP2/MT1F/MT1G",3
"GO:0071467","cellular response to pH","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"SCNN1A/SCNN1G/SCNN1B",3
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"PYCARD/BBC3/BIK",3
"GO:1903055","positive regulation of extracellular matrix organization","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"RGCC/COLGALT1/TGFB1",3
"GO:1904376","negative regulation of protein localization to cell periphery","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"GBP1/MRAP2/TGFB1",3
"GO:1905564","positive regulation of vascular endothelial cell proliferation","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"ITGA4/MIR126/APLN",3
"GO:1905820","positive regulation of chromosome separation","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"MAPK15/CDT1/AURKB",3
"GO:2000737","negative regulation of stem cell differentiation","3/1430","27/18903",0.335152631665234,0.625766707627447,0.493557521224795,"EZH2/TBX3/ESRRB",3
"GO:0060079","excitatory postsynaptic potential","11/1430","124/18903",0.33656073162246,0.62818708459589,0.495466531791214,"GABRD/IGSF11/NLGN1/GABRA2/GLRB/GABRP/P2RX7/TBC1D24/MPP2/GRIK5/GABRE",11
"GO:0045445","myoblast differentiation","10/1430","112/18903",0.340433385014259,0.632885583890948,0.499172353205616,"SDC1/CXCL9/CXCL10/RANBP3L/IGFBP3/ANKRD2/CDON/TBX3/TGFB1/LGALS1",10
"GO:0048259","regulation of receptor-mediated endocytosis","10/1430","112/18903",0.340433385014259,0.632885583890948,0.499172353205616,"DNAJC6/DGKD/EGF/VEGFA/MAGI2/SERPINE1/C3/APOC1/OPHN1/APLN",10
"GO:0071695","anatomical structure maturation","21/1430","250/18903",0.340758937773609,0.632885583890948,0.499172353205616,"C1QA/RHEX/TFCP2L1/PTH1R/PLXNB1/GATA2/VEGFA/DEFB1/GATA3/CLEC7A/NTN4/REC8/ALDH1A2/ADAMTS7/CDH3/C1QL1/TYMS/C3/LGI4/AXL/BTK",21
"GO:0003016","respiratory system process","4/1430","39/18903",0.341046419199627,0.632885583890948,0.499172353205616,"CFAP221/TNNC1/JAG2/CCBE1",4
"GO:0030279","negative regulation of ossification","4/1430","39/18903",0.341046419199627,0.632885583890948,0.499172353205616,"ENPP1/SFRP1/CCL3/SOST",4
"GO:0032728","positive regulation of interferon-beta production","4/1430","39/18903",0.341046419199627,0.632885583890948,0.499172353205616,"TLR2/TLR3/TLR7/TLR8",4
"GO:0042755","eating behavior","4/1430","39/18903",0.341046419199627,0.632885583890948,0.499172353205616,"TACR1/P2RY1/UCHL1/NPY5R",4
"GO:0046329","negative regulation of JNK cascade","4/1430","39/18903",0.341046419199627,0.632885583890948,0.499172353205616,"PTPN22/MECOM/SFRP1/MARVELD3",4
"GO:0021885","forebrain cell migration","6/1430","63/18903",0.341213932812035,0.632885583890948,0.499172353205616,"DISC1/CXCR4/CXCL12/NRG3/TYRO3/AXL",6
"GO:0046579","positive regulation of Ras protein signal transduction","6/1430","63/18903",0.341213932812035,0.632885583890948,0.499172353205616,"NGF/GPR65/F2RL3/RASGRP4/GPR4/P2RY10",6
"GO:0009581","detection of external stimulus","12/1430","137/18903",0.341914725476895,0.632885583890948,0.499172353205616,"CXCR4/SEMA5B/CDS1/GNGT1/CXCL12/KCNQ1/BEST1/ANO1/PLEKHB1/NGFR/PIEZO2/REEP6",12
"GO:0032692","negative regulation of interleukin-1 production","5/1430","51/18903",0.342194446034426,0.632885583890948,0.499172353205616,"NLRP3/TREM2/CARD16/CD33/LILRB4",5
"GO:0035315","hair cell differentiation","5/1430","51/18903",0.342194446034426,0.632885583890948,0.499172353205616,"MCOLN3/SLC44A4/ESRP1/KCNQ1/JAG2",5
"GO:0060425","lung morphogenesis","5/1430","51/18903",0.342194446034426,0.632885583890948,0.499172353205616,"TCF21/RDH10/GRHL2/CTSH/ESRP2",5
"GO:0005980","glycogen catabolic process","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"GABARAPL1/PYGL",2
"GO:0006750","glutathione biosynthetic process","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"CHAC1/GGT6",2
"GO:0006828","manganese ion transport","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"SLC11A1/TRPM2",2
"GO:0015671","oxygen transport","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"MYC/CYGB",2
"GO:0018146","keratan sulfate biosynthetic process","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"ST3GAL6/B3GNT4",2
"GO:0021542","dentate gyrus development","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"BTG2/PROX1",2
"GO:0021984","adenohypophysis development","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"GATA2/SLC6A3",2
"GO:0030033","microvillus assembly","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"RAP1GAP/FXYD5",2
"GO:0034349","glial cell apoptotic process","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"TREM2/PRKCA",2
"GO:0034375","high-density lipoprotein particle remodeling","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"SCARB1/APOC1",2
"GO:0034393","positive regulation of smooth muscle cell apoptotic process","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"CDKN2A/MIR140",2
"GO:0043508","negative regulation of JUN kinase activity","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"PTPN22/SFRP1",2
"GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"PYHIN1/PLA2R1",2
"GO:0044406","adhesion of symbiont to host","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"INHBB/SCARB1",2
"GO:0045836","positive regulation of meiotic nuclear division","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"STRA8/NPM2",2
"GO:0046834","lipid phosphorylation","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"CERKL/DGKD",2
"GO:0048266","behavioral response to pain","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"TACR1/LPAR5",2
"GO:0048532","anatomical structure arrangement","2/1430","16/18903",0.344032999784136,0.632885583890948,0.499172353205616,"NRP2/TFAP2A",2
